ID,n_adults,n_children,weekend_nights,week_nights,meal_plan,car_parking_space,room_type,lead_time,year,month,date,market_segment,repeated_guest,previous_cancellations,previous_bookings_not_canceled,avg_room_price,special_requests,status,guest_type
INN12091,2,0,0,4,Meal Plan 1,0,Room_Type 1,35,2018,8,30,Online,0,0,0,119,2,Not_Canceled,Couple
INN12092,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,5,28,Online,0,0,0,155,1,Not_Canceled,Single
INN12093,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100,0,Canceled,Single
INN12094,2,0,1,3,Meal Plan 1,0,Room_Type 1,115,2018,8,22,Offline,0,0,0,72.25,0,Not_Canceled,Couple
INN12095,2,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,9,30,Online,0,0,0,205,1,Not_Canceled,Couple
INN12096,2,1,0,2,Meal Plan 1,0,Room_Type 1,192,2018,8,3,Online,0,0,0,121.5,1,Canceled,Family
INN12097,2,0,0,3,Meal Plan 2,0,Room_Type 1,1,2018,9,29,Corporate,0,0,0,146,0,Not_Canceled,Couple
INN12098,2,0,1,1,Meal Plan 1,0,Room_Type 1,190,2018,4,9,Offline,1,13,1,70,0,Canceled,Couple
INN12099,2,0,1,3,Meal Plan 1,0,Room_Type 1,262,2018,12,26,Online,0,0,0,73.95,0,Canceled,Couple
INN12100,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,86,0,Canceled,Couple
INN12101,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2017,8,22,Online,0,0,0,106.67,0,Not_Canceled,Couple
INN12102,2,0,0,1,Meal Plan 1,0,Room_Type 1,38,2018,11,12,Online,0,0,0,130,2,Not_Canceled,Couple
INN12103,1,0,0,1,Meal Plan 1,0,Room_Type 4,3,2018,11,10,Aviation,0,0,0,95,0,Not_Canceled,Single
INN12104,2,0,2,1,Meal Plan 1,0,Room_Type 2,320,2018,8,20,Online,0,0,0,94.95,1,Not_Canceled,Couple
INN12105,2,0,0,1,Meal Plan 1,0,Room_Type 1,202,2018,7,29,Online,0,0,0,96.3,1,Canceled,Couple
INN12106,1,0,0,2,Meal Plan 1,0,Room_Type 4,2,2018,11,2,Aviation,0,0,0,94,0,Not_Canceled,Single
INN12107,2,2,1,4,Meal Plan 1,0,Room_Type 6,233,2018,8,22,Online,0,0,0,158.95,0,Canceled,Family
INN12108,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,2018,1,14,Offline,0,0,0,52,2,Not_Canceled,Couple
INN12109,2,0,1,2,Meal Plan 1,0,Room_Type 1,5,2017,10,19,Offline,0,0,0,90,0,Not_Canceled,Couple
INN12110,2,0,1,1,Meal Plan 1,0,Room_Type 1,190,2018,4,9,Offline,1,13,1,70,0,Canceled,Couple
INN12111,2,0,1,3,Meal Plan 1,0,Room_Type 1,82,2017,11,2,Online,0,0,0,72.25,1,Canceled,Couple
INN12112,2,0,2,5,Meal Plan 1,0,Room_Type 1,69,2017,7,22,Online,0,0,0,76.5,1,Canceled,Couple
INN12113,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71,0,Not_Canceled,Single
INN12114,3,0,1,2,Meal Plan 1,0,Room_Type 4,60,2018,11,18,Online,0,0,0,126,1,Canceled,Family
INN12115,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2017,11,13,Offline,0,0,0,75,0,Not_Canceled,Couple
INN12116,2,0,1,3,Meal Plan 1,0,Room_Type 4,49,2018,3,10,Online,0,0,0,65.49,1,Not_Canceled,Couple
INN12117,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,10,13,Online,0,0,0,95,0,Not_Canceled,Single
INN12118,1,0,1,2,Meal Plan 1,0,Room_Type 1,7,2018,1,4,Online,0,0,0,83,0,Not_Canceled,Single
INN12119,2,0,2,1,Meal Plan 1,0,Room_Type 4,33,2018,6,19,Online,0,0,0,122.4,2,Not_Canceled,Couple
INN12120,1,0,0,1,Meal Plan 1,0,Room_Type 1,59,2018,1,28,Offline,0,0,0,81,0,Not_Canceled,Single
INN12121,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,80,0,Canceled,Single
INN12122,1,0,0,1,Meal Plan 1,0,Room_Type 1,53,2018,10,14,Offline,0,0,0,120,0,Not_Canceled,Single
INN12123,2,0,2,1,Meal Plan 1,0,Room_Type 4,40,2017,11,7,Offline,0,0,0,60,0,Not_Canceled,Couple
INN12124,2,0,0,2,Meal Plan 1,0,Room_Type 4,132,2018,5,27,Online,0,0,0,144.9,1,Not_Canceled,Couple
INN12125,2,0,2,0,Meal Plan 1,0,Room_Type 1,13,2018,9,25,Online,0,0,0,149,0,Canceled,Couple
INN12126,1,0,0,2,Meal Plan 1,0,Room_Type 1,35,2017,10,8,Online,0,0,0,94.05,1,Not_Canceled,Single
INN12127,1,0,1,4,Not Selected,0,Room_Type 1,20,2018,7,11,Online,0,0,0,139,0,Canceled,Single
INN12128,2,0,0,2,Meal Plan 1,0,Room_Type 1,70,2018,6,3,Offline,0,0,0,100,0,Not_Canceled,Couple
INN12129,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100,0,Not_Canceled,Couple
INN12130,2,0,2,9,Meal Plan 1,0,Room_Type 4,30,2018,6,8,Online,0,0,0,138.93,0,Canceled,Couple
INN12131,2,0,1,3,Meal Plan 1,0,Room_Type 4,111,2018,6,9,Online,0,0,0,132.6,1,Not_Canceled,Couple
INN12132,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,6,10,Offline,0,0,0,90.67,1,Not_Canceled,Couple
INN12133,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2017,9,25,Online,0,0,0,190,1,Not_Canceled,Single
INN12134,2,1,2,5,Meal Plan 1,0,Room_Type 1,260,2018,10,22,Online,0,0,0,108.68,3,Not_Canceled,Family
INN12135,2,0,2,1,Not Selected,0,Room_Type 1,22,2018,1,9,Online,0,0,0,65.75,0,Not_Canceled,Couple
INN12136,1,0,0,1,Not Selected,0,Room_Type 1,36,2018,10,13,Online,0,0,0,102.6,2,Not_Canceled,Single
INN12137,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,9,15,Online,0,0,0,159,2,Not_Canceled,Single
INN12138,2,0,0,1,Not Selected,0,Room_Type 1,131,2018,7,7,Online,0,0,0,103.5,1,Not_Canceled,Couple
INN12139,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120,0,Canceled,Single
INN12140,2,1,1,3,Meal Plan 1,1,Room_Type 1,43,2018,3,21,Online,0,0,0,121,2,Not_Canceled,Family
INN12141,2,0,0,1,Meal Plan 1,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,80,0,Canceled,Couple
INN12142,1,0,1,0,Meal Plan 1,0,Room_Type 1,8,2018,5,1,Online,0,0,0,125,0,Canceled,Single
INN12143,2,0,0,1,Meal Plan 1,0,Room_Type 1,63,2018,7,23,Online,0,0,0,105.3,1,Not_Canceled,Couple
INN12144,1,0,0,1,Meal Plan 1,0,Room_Type 4,7,2018,9,13,Online,0,0,0,184,2,Not_Canceled,Single
INN12145,3,0,0,2,Meal Plan 1,0,Room_Type 4,84,2018,9,9,Online,0,0,0,177.3,2,Not_Canceled,Family
INN12146,2,0,0,2,Meal Plan 1,0,Room_Type 1,36,2018,12,9,Online,0,0,0,104,0,Canceled,Couple
INN12147,2,0,0,3,Meal Plan 1,0,Room_Type 6,96,2018,10,13,Online,0,0,0,190.8,2,Not_Canceled,Couple
INN12148,2,0,1,2,Meal Plan 1,0,Room_Type 1,11,2017,12,11,Offline,0,0,0,58,0,Not_Canceled,Couple
INN12149,2,0,4,5,Meal Plan 1,0,Room_Type 1,221,2018,8,14,Online,0,0,0,90.95,1,Not_Canceled,Couple
INN12150,1,0,1,3,Meal Plan 1,0,Room_Type 1,29,2018,4,18,Online,0,0,0,97.33,0,Not_Canceled,Single
INN12151,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120,0,Canceled,Couple
INN12152,1,0,0,2,Meal Plan 1,0,Room_Type 1,21,2017,12,17,Corporate,0,0,0,65,0,Not_Canceled,Single
INN12153,3,0,2,1,Meal Plan 1,0,Room_Type 4,87,2018,10,23,Online,0,0,0,141.9,0,Not_Canceled,Family
INN12154,2,0,0,4,Meal Plan 1,0,Room_Type 1,2,2018,1,27,Offline,0,0,0,45.5,0,Not_Canceled,Couple
INN12155,2,0,1,3,Meal Plan 1,0,Room_Type 1,46,2018,3,14,Online,0,0,0,56.59,1,Not_Canceled,Couple
INN12156,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,5,Online,0,0,0,152,2,Not_Canceled,Couple
INN12157,2,0,2,5,Meal Plan 1,0,Room_Type 4,19,2017,10,29,Online,0,0,0,115.11,1,Not_Canceled,Couple
INN12158,2,0,1,2,Meal Plan 1,0,Room_Type 1,131,2018,7,4,Online,0,0,0,105.3,1,Not_Canceled,Couple
INN12159,1,0,0,3,Meal Plan 1,0,Room_Type 1,221,2018,9,29,Online,0,0,0,115.5,2,Canceled,Single
INN12160,3,0,0,1,Meal Plan 1,1,Room_Type 4,3,2018,8,24,Online,0,0,0,188,3,Not_Canceled,Family
INN12161,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,9,14,Offline,0,0,0,130,0,Not_Canceled,Couple
INN12162,2,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,2,17,Online,0,0,0,78.3,0,Canceled,Couple
INN12163,3,0,1,2,Meal Plan 1,0,Room_Type 4,20,2018,7,11,Online,0,0,0,187,0,Not_Canceled,Family
INN12164,2,0,0,1,Not Selected,0,Room_Type 1,46,2018,2,13,Online,0,0,0,48.6,0,Canceled,Couple
INN12165,2,0,0,1,Meal Plan 1,0,Room_Type 1,48,2018,2,6,Online,0,0,0,80.3,0,Not_Canceled,Couple
INN12166,1,0,1,2,Meal Plan 1,0,Room_Type 1,7,2018,5,9,Corporate,0,0,0,95,0,Not_Canceled,Single
INN12167,2,0,0,2,Not Selected,0,Room_Type 1,9,2018,2,23,Online,0,0,0,81,0,Not_Canceled,Couple
INN12168,2,0,0,2,Not Selected,0,Room_Type 1,63,2018,4,26,Online,0,0,0,94.95,2,Not_Canceled,Couple
INN12169,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,2017,10,10,Offline,0,0,0,70,0,Canceled,Couple
INN12170,2,1,0,2,Meal Plan 1,0,Room_Type 6,129,2018,7,22,Online,0,0,0,139.99,2,Not_Canceled,Family
INN12171,2,0,1,3,Meal Plan 1,0,Room_Type 1,104,2018,4,28,Online,0,0,0,97.33,0,Canceled,Couple
INN12172,2,0,1,2,Meal Plan 1,0,Room_Type 4,46,2017,11,6,Offline,0,0,0,60,1,Not_Canceled,Couple
INN12173,2,2,1,1,Meal Plan 1,0,Room_Type 6,3,2018,3,21,Online,0,0,0,181,0,Not_Canceled,Family
INN12174,2,2,0,2,Meal Plan 1,0,Room_Type 6,20,2018,8,10,Online,0,0,0,231,1,Not_Canceled,Family
INN12175,1,0,0,1,Meal Plan 1,0,Room_Type 1,36,2017,10,17,Online,0,0,0,102.6,2,Not_Canceled,Single
INN12176,1,0,0,1,Meal Plan 1,0,Room_Type 4,9,2018,5,26,Aviation,1,0,1,110,0,Not_Canceled,Single
INN12177,1,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,5,9,Corporate,0,0,0,99.2,0,Not_Canceled,Single
INN12178,2,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,7,9,Online,0,0,0,147.67,1,Not_Canceled,Couple
INN12179,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109,0,Not_Canceled,Couple
INN12180,1,0,2,1,Meal Plan 1,0,Room_Type 1,17,2018,1,23,Online,0,0,0,81,0,Not_Canceled,Single
INN12181,2,0,0,2,Meal Plan 1,1,Room_Type 1,6,2018,3,2,Corporate,1,0,2,78,0,Not_Canceled,Couple
INN12182,2,0,2,2,Meal Plan 1,0,Room_Type 1,251,2018,9,25,Online,0,0,0,100.3,2,Canceled,Couple
INN12183,2,1,2,1,Meal Plan 1,0,Room_Type 1,87,2018,12,17,Offline,0,0,0,90,0,Not_Canceled,Family
INN12184,2,0,1,2,Meal Plan 1,0,Room_Type 1,114,2017,7,27,Online,0,0,0,76.5,2,Not_Canceled,Couple
INN12185,2,0,2,1,Meal Plan 1,0,Room_Type 1,129,2018,9,11,Offline,0,0,0,80.75,0,Not_Canceled,Couple
INN12186,2,0,2,1,Meal Plan 1,0,Room_Type 1,250,2018,9,3,Online,0,0,0,99.3,1,Not_Canceled,Couple
INN12187,2,2,2,2,Meal Plan 1,0,Room_Type 6,51,2018,9,11,Online,0,0,0,207.9,2,Not_Canceled,Family
INN12188,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109,0,Not_Canceled,Couple
INN12189,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,2018,10,14,Offline,0,0,0,115,0,Canceled,Single
INN12190,2,0,0,3,Meal Plan 1,0,Room_Type 1,162,2017,9,17,Offline,0,0,0,70,0,Not_Canceled,Couple
INN12191,2,0,2,2,Meal Plan 1,0,Room_Type 5,90,2018,5,20,Offline,0,0,0,123.08,0,Not_Canceled,Couple
INN12192,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80,0,Not_Canceled,Single
INN12193,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106,0,Canceled,Couple
INN12194,2,0,2,3,Meal Plan 1,0,Room_Type 1,60,2018,4,2,Offline,0,0,0,75,0,Not_Canceled,Couple
INN12195,2,0,1,2,Meal Plan 1,0,Room_Type 2,224,2017,10,2,Offline,0,0,0,65,1,Not_Canceled,Couple
INN12196,2,0,2,1,Meal Plan 1,0,Room_Type 1,29,2018,1,2,Offline,0,0,0,60,0,Not_Canceled,Couple
INN12197,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,2018,9,30,Offline,0,0,0,160,0,Canceled,Couple
INN12198,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2017,8,15,Online,0,0,0,90,0,Not_Canceled,Couple
INN12199,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89,0,Canceled,Couple
INN12200,1,1,0,1,Meal Plan 1,0,Room_Type 1,195,2018,8,13,Online,0,0,0,121.5,0,Canceled,Family
INN12201,2,1,0,1,Meal Plan 1,0,Room_Type 4,1,2018,6,8,Online,0,0,0,139,2,Not_Canceled,Family
INN12202,2,0,2,1,Not Selected,0,Room_Type 1,34,2018,10,2,Online,0,0,0,108,2,Not_Canceled,Couple
INN12203,2,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,7,28,Online,0,0,0,122.6,0,Not_Canceled,Couple
INN12204,2,0,2,2,Meal Plan 2,0,Room_Type 4,81,2018,4,24,Online,0,0,0,111.78,1,Not_Canceled,Couple
INN12205,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled,Single
INN12206,2,0,1,1,Meal Plan 2,0,Room_Type 1,7,2018,5,21,Offline,0,0,0,112,1,Not_Canceled,Couple
INN12207,2,0,0,3,Meal Plan 1,0,Room_Type 4,103,2018,8,3,Online,0,0,0,118.8,0,Canceled,Couple
INN12208,2,0,0,4,Not Selected,0,Room_Type 1,205,2018,10,18,Online,0,0,0,85.5,2,Canceled,Couple
INN12209,2,0,1,3,Not Selected,0,Room_Type 1,59,2018,6,27,Online,0,0,0,102.6,0,Canceled,Couple
INN12210,3,0,0,4,Meal Plan 1,0,Room_Type 4,10,2018,3,23,Online,0,0,0,182,0,Canceled,Family
INN12211,2,0,0,2,Meal Plan 1,0,Room_Type 1,155,2018,10,21,Offline,0,0,0,89.76,0,Canceled,Couple
INN12212,2,0,2,2,Meal Plan 1,0,Room_Type 4,33,2018,11,12,Offline,0,0,0,78.2,1,Not_Canceled,Couple
INN12213,2,0,1,3,Meal Plan 2,0,Room_Type 1,28,2018,4,11,Online,0,0,0,147.25,1,Not_Canceled,Couple
INN12214,2,0,0,4,Meal Plan 1,0,Room_Type 1,63,2018,4,26,Offline,0,0,0,80.75,0,Not_Canceled,Couple
INN12215,3,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,1,25,Corporate,0,0,0,95,1,Not_Canceled,Family
INN12216,2,0,0,1,Meal Plan 2,0,Room_Type 1,41,2017,9,4,Offline,0,0,0,110,0,Not_Canceled,Couple
INN12217,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,10,28,Online,0,0,0,90.9,1,Not_Canceled,Couple
INN12218,1,0,1,1,Meal Plan 1,0,Room_Type 1,92,2018,10,3,Online,0,0,0,113.4,3,Not_Canceled,Single
INN12219,2,0,0,2,Not Selected,0,Room_Type 1,1,2018,5,31,Online,0,0,0,119,1,Not_Canceled,Couple
INN12220,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,2017,12,12,Online,0,0,0,72.25,2,Not_Canceled,Couple
INN12221,2,0,0,4,Meal Plan 1,0,Room_Type 2,33,2017,8,5,Online,0,0,0,67.5,1,Canceled,Couple
INN12222,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,9,21,Corporate,1,0,1,65,0,Not_Canceled,Single
INN12223,2,0,0,5,Not Selected,0,Room_Type 1,4,2018,3,15,Offline,0,0,0,59.5,0,Not_Canceled,Couple
INN12224,1,0,2,3,Meal Plan 1,0,Room_Type 1,60,2017,9,4,Online,0,0,0,80.75,0,Not_Canceled,Single
INN12225,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,27,Online,0,0,0,94.36,1,Canceled,Couple
INN12226,2,0,0,3,Meal Plan 1,0,Room_Type 1,255,2018,12,27,Offline,0,0,0,62.64,0,Not_Canceled,Couple
INN12227,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,10,Offline,0,0,0,65,0,Not_Canceled,Couple
INN12228,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,2018,10,1,Online,0,0,0,106.2,0,Canceled,Couple
INN12229,1,1,0,1,Meal Plan 1,0,Room_Type 1,1,2018,6,7,Complementary,0,0,0,0,1,Not_Canceled,Family
INN12230,2,1,2,2,Meal Plan 2,0,Room_Type 1,78,2018,10,21,Offline,0,0,0,130.58,3,Not_Canceled,Family
INN12231,1,0,0,1,Meal Plan 2,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,84,0,Not_Canceled,Single
INN12232,2,0,2,3,Meal Plan 2,0,Room_Type 4,22,2018,12,29,Online,0,0,0,198.88,2,Not_Canceled,Couple
INN12233,1,0,1,2,Meal Plan 1,0,Room_Type 4,0,2018,9,19,Corporate,0,0,0,110,0,Not_Canceled,Single
INN12234,2,0,1,2,Not Selected,0,Room_Type 1,47,2018,11,11,Online,0,0,0,79.2,1,Canceled,Couple
INN12235,2,0,0,2,Meal Plan 1,0,Room_Type 1,16,2018,1,22,Online,0,0,0,80.3,1,Not_Canceled,Couple
INN12236,2,0,1,2,Meal Plan 2,0,Room_Type 1,8,2018,3,25,Online,0,0,0,185.67,0,Canceled,Couple
INN12237,2,0,1,2,Meal Plan 1,0,Room_Type 1,4,2017,11,27,Online,0,0,0,87,1,Not_Canceled,Couple
INN12238,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,7,Online,0,0,0,98,0,Not_Canceled,Couple
INN12239,3,0,1,2,Meal Plan 1,0,Room_Type 1,39,2017,12,25,Online,0,0,0,90.23,1,Not_Canceled,Family
INN12240,3,0,1,3,Meal Plan 1,0,Room_Type 4,89,2018,7,18,Online,0,0,0,139.95,1,Canceled,Family
INN12241,2,0,0,3,Meal Plan 1,0,Room_Type 4,83,2018,10,25,Online,0,0,0,104.4,0,Not_Canceled,Couple
INN12242,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,10,26,Corporate,0,0,0,65,0,Not_Canceled,Single
INN12243,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,10,22,Offline,0,0,0,80.75,0,Not_Canceled,Couple
INN12244,2,2,2,1,Meal Plan 1,0,Room_Type 6,104,2018,10,29,Online,0,0,0,159.9,0,Canceled,Family
INN12245,2,0,2,1,Not Selected,1,Room_Type 1,156,2018,8,21,Online,0,0,0,103.5,0,Canceled,Couple
INN12246,2,0,0,1,Not Selected,0,Room_Type 1,17,2018,3,16,Online,0,0,0,97,0,Canceled,Couple
INN12247,2,0,1,5,Meal Plan 1,1,Room_Type 4,133,2018,5,24,Online,0,0,0,127.15,1,Not_Canceled,Couple
INN12248,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70,0,Canceled,Couple
INN12249,1,0,1,1,Meal Plan 1,1,Room_Type 1,3,2018,9,19,Corporate,1,1,18,67,1,Not_Canceled,Single
INN12250,2,0,2,5,Meal Plan 1,0,Room_Type 5,57,2018,4,22,Online,0,0,0,105.25,0,Not_Canceled,Couple
INN12251,1,0,0,1,Meal Plan 1,1,Room_Type 1,9,2018,9,8,Online,0,0,0,169,3,Not_Canceled,Single
INN12252,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120,0,Canceled,Couple
INN12253,1,0,0,1,Meal Plan 1,1,Room_Type 1,12,2018,10,12,Corporate,1,0,2,67,0,Not_Canceled,Single
INN12254,1,0,1,3,Meal Plan 1,0,Room_Type 1,99,2018,10,24,Online,0,0,0,92.48,0,Canceled,Single
INN12255,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70,0,Not_Canceled,Couple
INN12256,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,10,28,Online,0,0,0,109.8,0,Canceled,Couple
INN12257,2,0,2,1,Not Selected,0,Room_Type 1,3,2017,9,19,Online,0,0,0,152,3,Not_Canceled,Couple
INN12258,2,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,6,17,Offline,0,0,0,90.95,1,Not_Canceled,Couple
INN12259,3,0,2,1,Meal Plan 1,0,Room_Type 4,59,2018,12,11,Online,0,0,0,126,0,Canceled,Family
INN12260,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,121,0,Not_Canceled,Couple
INN12261,2,0,1,3,Meal Plan 1,0,Room_Type 1,17,2018,10,10,Offline,0,0,0,85,0,Not_Canceled,Couple
INN12262,2,0,2,1,Meal Plan 1,1,Room_Type 1,49,2018,6,26,Online,0,0,0,116.7,1,Not_Canceled,Couple
INN12263,2,1,2,2,Meal Plan 1,0,Room_Type 1,53,2018,9,17,Offline,0,0,0,80.75,0,Not_Canceled,Family
INN12264,2,0,0,4,Meal Plan 1,0,Room_Type 1,0,2017,8,5,Online,0,0,0,90,1,Not_Canceled,Couple
INN12265,2,0,2,1,Meal Plan 1,0,Room_Type 1,252,2018,10,15,Online,0,0,0,106.3,0,Canceled,Couple
INN12266,2,0,2,3,Meal Plan 1,0,Room_Type 1,62,2018,4,3,Offline,0,0,0,76,1,Not_Canceled,Couple
INN12267,2,0,2,3,Meal Plan 1,0,Room_Type 1,4,2018,9,4,Online,0,0,0,169,2,Not_Canceled,Couple
INN12268,2,2,1,2,Meal Plan 2,0,Room_Type 6,29,2018,9,23,Online,0,0,0,210.03,0,Canceled,Family
INN12269,1,0,0,1,Meal Plan 1,0,Room_Type 1,163,2018,10,15,Offline,0,0,0,115,0,Canceled,Single
INN12270,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Canceled,Single
INN12271,2,2,0,5,Meal Plan 1,0,Room_Type 7,115,2018,12,27,Online,0,0,0,170.63,2,Not_Canceled,Family
INN12272,2,0,1,0,Meal Plan 1,0,Room_Type 1,3,2017,9,13,Online,0,0,0,126,1,Not_Canceled,Couple
INN12273,2,0,0,4,Meal Plan 1,0,Room_Type 4,19,2018,12,28,Online,0,0,0,131.35,1,Not_Canceled,Couple
INN12274,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2018,2,18,Online,0,0,0,91,0,Not_Canceled,Couple
INN12275,2,0,1,4,Meal Plan 1,0,Room_Type 1,198,2018,8,8,Online,0,0,0,99.95,0,Canceled,Couple
INN12276,2,0,2,2,Meal Plan 1,0,Room_Type 1,80,2018,3,25,Offline,0,0,0,74.8,0,Canceled,Couple
INN12277,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120,0,Not_Canceled,Couple
INN12278,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,30,Offline,1,1,0,98.1,0,Not_Canceled,Single
INN12279,1,0,2,2,Meal Plan 1,1,Room_Type 1,31,2018,11,13,Corporate,1,0,2,67,0,Not_Canceled,Single
INN12280,2,0,1,0,Not Selected,0,Room_Type 1,18,2018,9,4,Online,0,0,0,118,0,Canceled,Couple
INN12281,3,0,1,3,Meal Plan 2,0,Room_Type 4,11,2018,3,3,Online,0,0,0,193,0,Canceled,Family
INN12282,2,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,8,22,Corporate,0,0,0,100,0,Not_Canceled,Couple
INN12283,1,0,2,3,Meal Plan 1,0,Room_Type 1,359,2018,10,14,Offline,0,0,0,70,0,Not_Canceled,Single
INN12284,1,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,90,0,Canceled,Single
INN12285,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,1,10,Online,0,0,0,54.02,0,Not_Canceled,Couple
INN12286,2,0,0,2,Meal Plan 1,0,Room_Type 1,130,2018,5,6,Online,0,0,0,114.3,1,Not_Canceled,Couple
INN12287,1,0,0,3,Not Selected,0,Room_Type 1,2,2018,4,20,Online,0,0,0,72.38,1,Not_Canceled,Single
INN12288,1,0,2,2,Meal Plan 1,0,Room_Type 1,3,2018,1,30,Online,0,0,0,80,0,Not_Canceled,Single
INN12289,2,0,1,2,Meal Plan 1,0,Room_Type 1,215,2018,7,8,Online,0,0,0,96.3,0,Canceled,Couple
INN12290,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2018,8,1,Online,0,0,0,85.86,1,Not_Canceled,Couple
INN12291,2,0,0,1,Meal Plan 1,0,Room_Type 1,211,2018,11,18,Online,0,0,0,78.3,0,Canceled,Couple
INN12292,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,2,26,Corporate,0,0,0,31,1,Not_Canceled,Single
INN12293,2,0,0,2,Not Selected,0,Room_Type 1,148,2018,6,17,Online,0,0,0,116.1,0,Canceled,Couple
INN12294,1,0,2,3,Meal Plan 1,0,Room_Type 1,212,2018,5,20,Offline,0,0,0,70,0,Not_Canceled,Single
INN12295,3,0,1,3,Meal Plan 1,0,Room_Type 4,27,2018,7,25,Online,0,0,0,182.33,0,Canceled,Family
INN12296,2,0,2,1,Not Selected,0,Room_Type 1,6,2018,10,16,Online,0,0,0,111.67,3,Not_Canceled,Couple
INN12297,2,0,2,3,Meal Plan 1,0,Room_Type 1,96,2018,4,10,Online,0,0,0,84.15,1,Not_Canceled,Couple
INN12298,2,0,1,1,Meal Plan 1,0,Room_Type 1,38,2018,5,7,Online,0,0,0,135.9,0,Canceled,Couple
INN12299,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled,Single
INN12300,3,0,0,2,Meal Plan 1,0,Room_Type 4,36,2018,7,14,Online,0,0,0,168.3,2,Not_Canceled,Family
INN12301,2,1,0,2,Meal Plan 1,0,Room_Type 1,86,2018,8,9,Online,0,0,0,120.69,1,Canceled,Family
